[27May2026 11:28:30.401] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Red_Fog, --version, 1.21.1, --gameDir, C:/Users/grant/AppData/Roaming/PrismLauncher/instances/Journey High Tides/minecraft, --assetsDir, C:/Users/grant/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 246ce462051b443699b3d8f08edb935d, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.225, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[27May2026 11:28:30.406] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[27May2026 11:28:30.407] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[27May2026 11:28:31.622] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[27May2026 11:28:31.715] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[27May2026 11:28:32.010] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[27May2026 11:28:32.146] [main/WARN] [CrashAssistantJarInJarHelper/]: Stream injection failed; legacy loggers may retain blocking behavior.
[27May2026 11:28:32.148] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.11.8.jar)
[27May2026 11:28:32.416] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3080/PCIe/SSE2 GL version 4.6.0 NVIDIA 596.49, NVIDIA Corporation
		Create: Rustic Structures 1.0.0 (create_rustic_structures)
		Create: Simple Ore Doubling 1.6.0 (create_simple_ore_doubling)
		Create: Steam 'n' Rails 1.21.1 0.2.0-beta.2+neoforge-mc1.21.1 (railways)
		Create: Structures Arise 174.47.46 (create_structures_arise)
		CreateBetterFps 1.1.4 (createbetterfps)
		CreateColonies 2.0.4 (createcolonies)
		Croptopia 4.2.4 (croptopia)
		Cucumber Library 8.0.15 (cucumber)
		Cultural Delights 0.17.8 (culturaldelights)
		Cumulus 2.0.7 (cumulus_menus)
		Cupboard mod 3.5 (cupboard)
		Curios API 9.5.1+1.21.1 (curios)
		Customizable Player Models 0.6.25a (cpm)
		Dark Window Bar 1.0.0 (darkwindowbar)
		Data Anchor 2.0.0.14 (dataanchor)
		Dawn Of Time 1.6.6 (dawnoftimebuilder)
		DoesPotatoTick 1.21.1-5.6.3 (doespotatotick)
		Domum Ornamentum 1.0.233-snapshot (domum_ornamentum)
		Drip Sounds 0.5.2 (waterdripsound)
		Drippy Loading Screen 3.1.0 (drippyloadingscreen)
		Duplicationless 1.21.1-1.1.6 (duplicationless)
		e4mc 6.1.0 (e4mc)
		Easy Anvils 21.1.0 (easyanvils)
		Easy Villagers 1.21.1-1.1.23 (easy_villagers)
		Eating Animation 6.0.1 (eatinganimation)
		EMI Professions (EMIP) 1.0.3 (emiprofessions)
		Enchanting Infuser 21.1.4 (enchantinginfuser)
		EnchantmentDescriptions 21.1.9 (enchdesc)
		EnderStorage 2.13.0.191 (enderstorage)
		Engineered Compatibility 4.3.0 (engineeredcompatibility)
		Engineers Delight 1.8.0 (tmted)
		Enhanced Celestials 6.0.2.5 (enhancedcelestials)
		EntityCulling 1.10.1 (entityculling)
		EpheroLib 1.2.0 (epherolib)
		Equipment Compare 1.3.13 (equipmentcompare)
		ExpandAbility 12.0.0 (expandability)
		Explorer's Compass 1.21.1-3.4.0-neoforge (explorerscompass)
		Factory API 2.2.7 (factory_api)
		FancyMenu 3.8.1 (fancymenu)
		Farmer's Delight 1.3.0 (farmersdelight)
		Farsight mod 4.5 (farsight_view)
		Fast IP Ping 1.0.11 (fastipping)
		FastBoot 1.3.0 (fastboot)
		FastLeafDecay 35 (fastleafdecay)
		Ferrite Core 7.0.3 (ferritecore)
		Figura 0.1.5+1.21.1-158524d0 (figura)
		Fish On The Line 3.5 (fishontheline)
		Fishing Overhaul 1.21.1-1.2.1 (fishingoverhaul)
		Flywheel 1.0.6 (flywheel)
		Forgified Fabric API 0.115.6+2.1.0+1.21.1 (fabric_api)
		Forgified Fabric API Base 0.4.42+d1308dedd1 (fabric_api_base)
		Forgified Fabric API Lookup API (v1) 1.6.70+c21168c319 (fabric_api_lookup_api_v1)
		Forgified Fabric Biome API (v1) 13.0.31+1e62d33c19 (fabric_biome_api_v1)
		Forgified Fabric Block API (v1) 1.0.22+a6e994cd19 (fabric_block_api_v1)
		Forgified Fabric BlockRenderLayer Registration (v1) 1.1.52+b089b4bd19 (fabric_blockrenderlayer_v1)
		Forgified Fabric BlockView API (v2) 1.0.11+e9036fd419 (fabric_block_view_api_v2)
		Forgified Fabric Client Tags 1.1.15+e053909619 (fabric_client_tags_api_v1)
		Forgified Fabric Command API (v2) 2.2.28+36d727be19 (fabric_command_api_v2)
		Forgified Fabric Content Registries (v0) 8.0.18+0a0c14ff19 (fabric_content_registries_v0)
		Forgified Fabric Convention Tags 2.1.4+7f945d5b19 (fabric_convention_tags_v1)
		Forgified Fabric Convention Tags (v2) 2.11.0+87e5848019 (fabric_convention_tags_v2)
		Forgified Fabric Data Attachment API (v1) 1.4.3+58235da019 (fabric_data_attachment_api_v1)
		Forgified Fabric Data Generation API (v1) 20.2.28+2d91a6db19 (fabric_data_generation_api_v1)
		Forgified Fabric Entity Events (v1) 1.7.0+1af6e62419 (fabric_entity_events_v1)
		Forgified Fabric Events Interaction (v0) 0.7.13+7b71cc1619 (fabric_events_interaction_v0)
		Forgified Fabric Game Rule API (v1) 1.0.53+36d727be19 (fabric_game_rule_api_v1)
		Forgified Fabric Game Test API (v1) 2.0.5+29f188ce19 (fabric_gametest_api_v1)
		Forgified Fabric Item API (v1) 11.1.1+57cdfa8219 (fabric_item_api_v1)
		Forgified Fabric Item Group API (v1) 4.1.7+e324903319 (fabric_item_group_api_v1)
		Forgified Fabric Key Binding API (v1) 1.0.47+62cc7ce119 (fabric_key_binding_api_v1)
		Forgified Fabric Lifecycle Events (v1) 2.5.0+a2ee258a19 (fabric_lifecycle_events_v1)
		Forgified Fabric Loot API (v2) 3.0.15+a3ee712d19 (fabric_loot_api_v2)
		Forgified Fabric Loot API (v3) 1.0.3+333dfad919 (fabric_loot_api_v3)
		Forgified Fabric Message API (v1) 6.0.13+e053909619 (fabric_message_api_v1)
		Forgified Fabric Model Loading API (v1) 2.0.0+986ae77219 (fabric_model_loading_api_v1)
		Forgified Fabric Networking API (v1) 4.3.0+4f690eb619 (fabric_networking_api_v1)
		Forgified Fabric Object Builder API (v1) 15.2.1+cc242efd19 (fabric_object_builder_api_v1)
		Forgified Fabric Particles (v1) 4.0.2+824f924c19 (fabric_particles_v1)
		Forgified Fabric Recipe API (v1) 5.0.14+59440bcc19 (fabric_recipe_api_v1)
		Forgified Fabric Registry Sync (v0) 5.2.0+867470b919 (fabric_registry_sync_v0)
		Forgified Fabric Renderer - Indigo 1.7.0+4198af7119 (fabric_renderer_indigo)
		Forgified Fabric Renderer API (v1) 3.4.0+acb05a3919 (fabric_renderer_api_v1)
		Forgified Fabric Rendering (v1) 5.0.5+077ba95f19 (fabric_rendering_v1)
		Forgified Fabric Rendering Data Attachment (v1) 0.3.49+73761d2e19 (fabric_rendering_data_attachment_v1)
		Forgified Fabric Rendering Fluids (v1) 3.1.6+857185bc19 (fabric_rendering_fluids_v1)
		Forgified Fabric Resource Conditions API (v1) 4.3.0+5bdd099819 (fabric_resource_conditions_api_v1)
		Forgified Fabric Resource Loader (v0) 1.3.1+4ea8954419 (fabric_resource_loader_v0)
		Forgified Fabric Screen API (v1) 2.0.25+4228281319 (fabric_screen_api_v1)
		Forgified Fabric Screen Handler API (v1) 1.3.88+8dbc56dd19 (fabric_screen_handler_api_v1)
		Forgified Fabric Sound API (v1) 1.0.23+10b84f8419 (fabric_sound_api_v1)
		Forgified Fabric Transfer API (v1) 5.4.2+a25cb45619 (fabric_transfer_api_v1)
		Forgified Fabric Transitive Access Wideners (v1) 6.2.0+6c854b6f19 (fabric_transitive_access_wideners_v1)
		Fractal 1.8.0+1.21.1-neoforge (fractal)
		FractalJEI 2.0.2 (fractaljei)
		FramedBlocks 10.5.3 (framedblocks)
		FTB Chunks 2101.1.14 (ftbchunks)
		FTB Essentials 2101.1.9 (ftbessentials)
		FTB Library 2101.1.31 (ftblibrary)
		FTB Quests 2101.1.24 (ftbquests)
		FTB Teams 2101.1.10 (ftbteams)
		FTB Ultimine 2101.1.13 (ftbultimine)
		Fusion 1.2.12 (fusion)
		Fzzy Config 0.7.6+1.21+neoforge (fzzy_config)
		Gateways To Eternity 5.1.0 (gateways)
		Gaze 1.1.7.1 (gaze)
		GeckoLib 4 4.8.4 (geckolib)
		GlitchCore 2.1.0.0 (glitchcore)
		Grim kingdoms: Lost structures & ruins 1-v1.0.3 (mr_grim_kingdomsloststructuresruins)
		Grimoire of Gaia 4 6.0.0-alpha.9 (grimoireofgaia)
		GroovyModLoader 6.0.2 (gml)
		GuideME 21.1.15 (guideme)
		Icarus 4.7.1 (icarus)
		Iceberg 1.3.2 (iceberg)
		Iglee's Library 1.21.1-1.2.7 (igleelib)
		ImmediatelyFast 1.6.10+1.21.1 (immediatelyfast)
		Immersive Engineering 12.4.2-194 (immersiveengineering)
		Immersive Paintings 0.7.6 (immersive_paintings)
		Immersive Petroleum 4.4.1-37 (immersivepetroleum)
		Immersive Posts 4.3.1-16 (immersiveposts)
		ImmersiveUI 0.3.3 (immersiveui)
		Infuser Apotheosis Compat 1.3.2 (infuserapothcompat)
		Inventory Essentials 21.1.14 (inventoryessentials)
		Iris 1.8.12-snapshot+mc1.21.1-local (iris)
		Iron's Gems 'n Jewelry 1.21.1-1.6.1.1 (irons_jewelry)
		Iron's Lib 1.21.1-1.0.2 (irons_lib)
		Item Borders 1.2.5 (itemborders)
		Jade 15.10.5+neoforge (jade)
		JEI Integration Reborn 1.0.2 (jei_integration_reborn)
		JEIDrawables 21.1.7 (jeidrawables)
		Jupiter 2.3.7 (jupiter)
		Just Enough Items 19.27.0.340 (jei)
		Kitchenkarrot 0.6.3b (kitchenkarrot)
		kjsbotanypots 1.3.2 (kjsbotanypots)
		Konkrete 1.9.9 (konkrete)
		Kotlin For Forge 5.11.0 (kotlinforforge)
		Ksyxis 1.4.3 (ksyxis)
		KubeJEI 1.0.0 (kubejei)
		KubeJS 2101.7.2-build.368 (kubejs)
		KubeJS Create 2101.3.1-build.18 (kubejs_create)
		KubeJS Create Automation 0.6.0-beta-neoforge (kjscauto)
		KubeJS Diesel Generators 1.21.1-1.1.5 (dg_js)
		KubeJS Nature's Aura 1.0.3 (kubejs_naturesaura)
		KubeJS Tweaks 1.0.6 (kubejstweaks)
		KubeJSCurios 1.0.4 (kubejs_curios)
		KumaAPI 21.0.7 (kuma_api)
		L2Core 3.0.8+8 (l2core)
		L_Ender's Cataclysm 1.21.1 3.27 (cataclysm)
		lionfishapi 2.7 (lionfishapi)
		Lithium 0.15.3+mc1.21.1 (lithium)
		Lithostitched 1.7.2 (lithostitched)
		Little Joys 21.1.13 (littlejoys)
		Lodestone 1.8.2 (lodestone)
		Loot Beams Refork 3.4.5 (lootbeams)
		Lootintegrations mod 4.7 (lootintegrations)
		lootintegrations_ati mod 1.2 (lootintegrations_ati)
		lootintegrations_betterarcheology mod 1 (lootintegrations_betterarcheology)
		lootintegrations_cataclysm mod 1 (lootintegrations_cataclysm)
		lootintegrations_integrated mod 1 (lootintegrations_integrated)
		lootintegrations_medievalbuildings mod 1 (lootintegrations_medievalbuildings)
		lootintegrations_moog mod 1 (lootintegrations_moog)
		LootJS 1.21.1-3.7.0 (lootjs)
		Lootr 1.21.1-1.11.37.118 (lootr)
		Malum 1.8.2 (malum)
		MaxHealthFix 21.1.4 (maxhealthfix)
		Mechanicals Lib 1.1.0 (mechanicals)
		Melody 1.0.10 (melody)
		MineColonies 1.1.1313-1.21.1-snapshot (minecolonies)
		Minecraft 1.21.1 (minecraft)
		Miner's Moon 1.21.1 (minersmoon)
		Miners Delight 1.4.3 (minersdelight)
		Mob Control 2.0.0-beta-4 (mobcontrol)
		Mob Weapon API 3.0.2 (mob_weapon_api)
		Modonomicon 1.120.1 (modonomicon)
		Moog's Structure Lib 2.0.2 (moogs_structures)
		MoogsEndStructures 2.0.0 (mes)
		MoogsNetherStructures 2.0.31 (mns)
		MoogsSoaringStructures 2.0.2 (mss)
		MoogsVoyagerStructures 5.0.8 (mvs)
		Moonlight Lib 1.21-2.29.33 (moonlight)
		More Culling 1.0.7 (moreculling)
		More Delight 25.07.28a-1.21-neoforge (moredelight)
		More Immersive Wires 1.1.9 (more_immersive_wires)
		Mouse Tweaks 2.26.1 (mousetweaks)
		Multi-Piston 1.2.58-1.21.1 (multipiston)
		Mystical Agradditions 8.0.13 (mysticalagradditions)
		Mystical Agriculture 8.0.24 (mysticalagriculture)
		Nature's Compass 1.21.1-3.4.0-neoforge (naturescompass)
		NaturesAura 41.9 (naturesaura)
		NauTec 0.4.1 (nautec)
		NeoForge 21.1.225 (neoforge)
		Neruina 3.2.2 (neruina)
		Nirvana Lib 2.2.0 (nirvana_lib)
		Nitrogen 1.1.25 (nitrogen_internals)
		No Chat Reports 1.21.1-v2.9.1 (nochatreports)
		No Chat Restrictions 1.21.11-v1.0.0 (nochatrestrictions)
		No Telemetry 1.10.0 (no_telemetry)
		NotEnoughAnimations 1.12.2 (notenoughanimations)
		Oaks Delight 1.0.9 (oaksdelight)
		Occultism 1.214.0 (occultism)
		Occultism KubeJS 1.11.0 (occultism_kubejs)
		OctoLib 0.6.1 (octolib)
		Oh The Trees You'll Grow 5.3.1 (ohthetreesyoullgrow)
		Ore Generation Configuration 1.2.0 (ore_generation_configuration)
		OverloadedArmorBar 2 (overloadedarmorbar)
		oωo 0.12.15.5-beta.1+1.21 (owo)
		Particle Core 0.3.3+1.21+neoforge (particle_core)
		Patchouli 1.21.1-93-NEOFORGE (patchouli)
		Placebo 9.9.1 (placebo)
		Placers 1.3.1 (placers)
		Platform 1.3 (platform)
		Player Animator 2.0.4+1.21.1 (playeranimator)
		Polymorph 1.1.0+1.21.1 (polymorph)
		Ponder 1.0.82+mc1.21.1 (ponder)
		PonderJS 1.21.1-2.4.0 (ponderjs)
		Presence Footsteps (NeoForge) 1.21.1-1.12.0-beta.1 (presencefootsteps)
		PrickleMC 21.1.11 (prickle)
		Prism 1.0.11 (prism)
		ProbeJS 8.0.1 (probejs)
		Productive Bees 1.21.1-13.13.4 (productivebees)
		Productive Lib 1.21.1-0.2.0 (productivelib)
		Productive Metalworks 1.21.1-1.15.0 (productivemetalworks)
		Puzzles Lib 21.1.39 (puzzleslib)
		RAR-Compat 0.9.7 (rarcompat)
		Recipe Generator 1.1.0 (recipe_generator)
		recipeessentials mod 4.0 (recipeessentials)
		Redirected 1.0.0 (redirected)
		Reese's Sodium Options 1.8.3+mc1.21.4 (reeses_sodium_options)
		Relics 0.10.7.8 (relics)
		Resourceful Lib 3.0.12 (resourcefullib)
		Resourcefulconfig 3.0.11 (resourcefulconfig)
		Revelationary 1.4.1+1.21.1 (revelationary)
		Rhino 2101.2.7-build.81 (rhino)
		Ritchie's Projectile Library 2.1.2 (ritchiesprojectilelib)
		Roomopolis 2.8.3 (roomopolis)
		Sable 1.2.1 (sable)
		Sable Companion 1.6.0 (sablecompanion)
		Searchables 1.0.2 (searchables)
		ServerCore 1.5.5+1.21.1 (servercore)
		ShulkerBoxTooltip 5.1.9+1.21.1 (shulkerboxtooltip)
		SiegeMachines 1.33 (siegemachines)
		Silent Gear 4.1.6.1 (silentgear)
		Silent Gear Metalworks 1.21.1-1.5.0 (sgearmetalworks)
		Silent Lib 10.6.0 (silentlib)
		Silent's Gems 5.1.3 (silentgems)
		Silent's Power Scale 0.3.1.1 (powerscale)
		Simply More 1.2.2 (simplymore)
		Simply Swords 1.63.0-1.21.1 (simplyswords)
		Simply Tooltips 0.1.3 (simplytooltips)
		SmartBrainLib 1.16.11 (smartbrainlib)
		SmithingTemplateViewer 1.0.4 (smithingtemplateviewer)
		Sodium 0.6.13+mc1.21.1 (sodium)
		Sodium Dynamic Lights 1.0.9 (sodiumdynamiclights)
		Sophisticated Backpacks 3.25.41 (sophisticatedbackpacks)
		Sophisticated Core 1.4.29 (sophisticatedcore)
		Sophisticated JEI Index 1.0.2 (sophisticated_jei_index)
		Sophisticated Storage 1.5.44 (sophisticatedstorage)
		Sound Physics Remastered 1.21.1-1.5.1 (sound_physics_remastered)
		Sparkweave Engine 0.510.0 (sparkweave)
		SparseStructures 3.0 (sparsestructures)
		SpectreLib 0.17.2+1.21 (spectrelib)
		Spectrum 1.11.6-1.21.1-neo (spectrum)
		SpectrumJEI 21.1.9+neoforge (spectrumjei)
		Stick N Stone 1.1.0-1.21.1 (sticknstone)
		Structurize 1.0.830-1.21.1-snapshot (structurize)
		SuperMartijn642's Config Library 1.1.8 (supermartijn642configlib)
		SuperMartijn642's Core Lib 1.1.21 (supermartijn642corelib)
		Supplementaries 1.21-3.5.34 (supplementaries)
		Tax Free Levels 1.4.7 (taxfreelevels)
		TerraBlender 4.1.0.8 (terrablender)
		The Aether 1.5.10 (aether)
		Tiny Config 3.1.0 (tiny_config)
		Toast Control 9.0.1 (toastcontrol)
		Tom's Simple Storage Mod 2.3.2 (toms_storage)
		Torchmaster 21.1.9 (torchmaster)
		Towntalk 1.2.0 (towntalk)
		TRansition 1.0.17 (transition)
		Treasure Distance 1.0 (treasuredistance)
		Treasure Reforging 1.0.1 (aether_treasure_reforging)
		TRender 1.0.12 (trender)
		TxniLib 1.0.24 (txnilib)
		UI Library Mod 1.0.211-1.21.1-snapshot (blockui)
		Underground Worlds 3.0.1 (undergroundworlds)
		Universal Bone Meal 21.1.0 (universalbonemeal)
		Universal Enchants 21.1.6 (universalenchants)
		Upgrade Aquatic 7.0.1 (upgrade_aquatic)
		Vanilla Backport Compat (on-hold) 1.7 (mr_vb_compat)
		VanillaBackport 1.1.6.3 (vanillabackport)
		Veil 3.6.2 (veil)
		Visual Recipe Editor 1.2.1 (visual_recipe_editor)
		Wakes 1.0.5 (wakes)
		Waves 1.6.1 (waves)
		WaveyCapes 1.9.2 (waveycapes)
		Whaleborne 1.21.1-1.2.2 (whaleborne)
		Wireless Chargers 1.0.9+a (wirelesschargers)
		Xaero's Minimap 25.3.10 (xaerominimap)
		Xaero's World Map 1.40.11 (xaeroworldmap)
		XaeroLib 1.1.0 (xaerolib)
		Yeetus Experimentus 87.0.0 (yeetusexperimentus)
		YetAnotherConfigLib 3.8.2+1.21.1-neoforge (yet_another_config_lib_v3)
		Zeta 1.1-40 (zeta)
[27May2026 11:28:38.584] [main/INFO] [net.neoforged.fml.loading.FMLServiceProvider/CORE]: Loading coremod script-engine for [apothic_enchanting, xaerominimap, xaeroworldmap]
[27May2026 11:28:53.997] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[27May2026 11:28:54.010] [main/INFO] [mixin/]: Compatibility level set to JAVA_21
[27May2026 11:28:54.623] [main/INFO] [net.fabricmc.loader.impl.bootstrap.FabricLoaderBootstrap/]: Propagating FML mod list to Fabric Loader
[27May2026 11:28:54.655] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclient' with arguments [--version, 1.21.1, --gameDir, C:\Users\grant\AppData\Roaming\PrismLauncher\instances\Journey High Tides\minecraft, --assetsDir, C:\Users\grant\AppData\Roaming\PrismLauncher\assets, --uuid, 246ce462051b443699b3d8f08edb935d, --username, Red_Fog, --assetIndex, 17, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --width, 854, --height, 480]
[27May2026 11:28:54.730] [main/WARN] [mixin/]: Reference map 'kubejs_curios.refmap.json' for kubejs_curios.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.896] [main/INFO] [C2ME Modules Manager/]: Initializing com.ishland.c2me.fixes.general.threading_issues.mixin
[27May2026 11:28:54.911] [main/WARN] [mixin/]: Reference map 'apothiccombat.refmap.json' for apothiccombat.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.917] [main/WARN] [mixin/]: Reference map 'undergroundworlds.refmap.json' for undergroundworlds.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.918] [main/WARN] [mixin/]: Reference map 'gateways.refmap.json' for gateways.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.922] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.923] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.fantastic.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.924] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.vertexformat.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.925] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for iris-batched-entity-rendering.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.926] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.compat.sodium.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.967] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.debug.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.969] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.dynamicbuffer.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.970] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.fix.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.971] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.framebuffer.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.972] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.imgui.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.973] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.necromancer.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.974] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.performance.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.975] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.perspective.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.976] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.pipeline.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.976] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.quasar.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.978] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.registry.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.979] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.rendertype.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.979] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.resource.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.980] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.scheduler.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.980] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.shader.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.982] [main/WARN] [mixin/]: Reference map 'veil.refmap.json' for veil.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.989] [main/WARN] [mixin/]: Reference map 'createdieselgenerators.refmap.json' for createdieselgenerators.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.992] [main/WARN] [mixin/]: Reference map 'createbetterfps.refmap.json' for createbetterfps.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.998] [main/WARN] [mixin/]: Reference map 'kitchenkarrot.refmap.json' for kitchenkarrot.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:54.999] [main/WARN] [mixin/]: Reference map 'reeses-sodium-options.refmap.json' for reeses-sodium-options.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:55.000] [main/WARN] [mixin/]: Reference map 'littlejoys.refmap.json' for littlejoys.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:55.001] [main/WARN] [mixin/]: Reference map 'mixins.tombstone.refmap.json' for tombstone.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:55.005] [main/WARN] [mixin/]: Reference map '' for accessories-common.mixins.json could not be read. If this is a development environment you can ignore this message
[27May2026 11:28:55.008] [main/WARN] [mixin/]: Reference map '' for accessories-forge.mixins.json could not be read. If this is a development environment you can ignore this message
